fact_id,qid,name_a_dev,name_a_lat,name_b_dev,name_b_lat,dev_lang,relation_tier_num,relation_tier,name_b_dev_source,name_b_lat_source,generated_lat,name_b_cross_score,occupation_qids,country_qids,lang_priority,a_b_dev_similarity,audit_pass,issues,split,sim_first_name,sim_second_name,devanagari_pair_similarity,machine_notes,same_person,both_are_real_names,two_scripts_same_name_a,two_scripts_same_name_b,keep,reviewer_notes,source_url,review_method,corpus_batch,name_a_dev_source,name_a_lat_source,name_a_cross_score,a_b_lat_similarity,sitelink_count
q2480608,Q2480608,अजंता मेंडिस,Ajantha Mendis,बालापुवादुगे अजंता विंसलो मेंडिस,Balapuwaduge Ajantha Winslo Mendis,hi,3,alias_observed,google_en_to_hi,alias,FALSE,85.71,Q12299841|Q47064,Q854,,50,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q2480608,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,81.48,59.09,0
q380623,Q380623,गो-त्सुचिमिकाडो,Go-Tsuchimikado,त्सुचिमिकाडो द्वितीय,Tsuchimikado II,hi,3,alias_observed,manual,alias,FALSE,81.48,Q1097498,Q1154406|Q17,,92.86,,,,,,,A and B may be only spelling variants rather than distinct aliases; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q380623,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,96.3,85.71,0
q41223,Q41223,बोरिस पास्टर्नक,Boris Pasternak,बोरिस लियोनिदोविच पास्टर्नक,Boris Leonidovich Pasternak,hi,3,alias_observed,google_en_to_hi,alias,FALSE,81.48,Q12144794|Q135216826|Q214917|Q28389|Q333634|Q36180|Q36834|Q486748|Q49757|Q6625963|Q8178443,Q15180|Q34266,,71.79,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q41223,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,83.87,71.79,0
q3532470,Q3532470,दलीप समरवीरा,Dulip Samaraweera,दलीप प्रसन्ना समरवीरा,Dulip Prasanna Samaraweera,hi,3,alias_observed,google_en_to_hi,alias,FALSE,87.5,Q12299841,Q854,,75,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3532470,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,81.25,80,0
q191957,Q191957,इग्नेसी पाडेरेवस्की,Ignacy Paderewski,इग्नेसी जान पाडेरेवस्की,Ignacy Jan Paderewski,hi,3,alias_observed,google_en_to_hi,label,FALSE,82.05,Q14915627|Q16145150|Q193391|Q21680663|Q2285706|Q36834|Q486748|Q7330070|Q82955,Q145|Q212|Q30|Q36,,92.31,,,,,,,A and B may be only spelling variants rather than distinct aliases; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q191957,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,alias,81.25,91.43,0
q9488,Q9488,सचिन तेंदुलकर,Sachin Tendulkar,सचिन रमेश तेंदुलकर,Sachin Ramesh Tendulkar,hi,3,alias_observed,google_en_to_hi,alias,FALSE,81.82,Q12299841|Q82955,Q668,,78.57,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q9488,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,81.25,83.33,0
q3345580,Q3345580,तमीम इक़बाल,Tamim Iqbal,तमीम इक़बाल खान,Tamim Iqbal Khan,hi,3,alias_observed,google_en_to_hi,alias,FALSE,81.25,Q12299841,Q902,,81.82,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3345580,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,81.82,83.33,0
q6913044,Q6913044,मोर्ने एंगेलब्रेक्ट,Morne Engelbrecht,मोर्ने इंगेल्ब्रेच्ट,Morné Engelbrecht,hi,3,alias_observed,manual,label,FALSE,81.25,Q12299841,Q258,,86.49,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q6913044,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,manual,alias,82.35,93.75,0
q3529369,Q3529369,जयंता अमरसिंघे,Jayantha Amerasinghe,अमरसिंघे मुदालिगे जयंथा गामिनी अमरसिंघे,Amerasinghe Mudalige Jayantha Gamini Amerasinghe,hi,3,alias_observed,google_en_to_hi,alias,FALSE,87.36,Q12299841,Q854,,53.33,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3529369,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,81.08,60.32,0
q315626,Q315626,मैनुअल एविला कैमाचो,Manuel Ávila Camacho,मैनुअल अविला कैमाचो,Manuel Avila Camacho,hi,3,alias_observed,google_en_to_hi,alias,FALSE,86.49,Q4991371|Q82955,Q96,,94.44,,,,,,,A and B may be only spelling variants rather than distinct aliases; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q315626,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,81.08,94.44,0
q57559,Q57559,अन्ना-लेना ग्रोनफेल्ड,Anna-Lena Grönefeld,अन्ना-लेना ग्रोएनफेल्ड,Anna-Lena Groenefeld,hi,3,alias_observed,google_en_to_hi,alias,FALSE,81.08,Q10833314,Q183,,86.49,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q57559,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,81.08,91.43,0
q315665,Q315665,रिकार्डो ओसोरियो,Ricardo Osorio,रिकार्डो ओसोरियो मेंडोज़ा,Ricardo Osorio Mendoza,hi,3,alias_observed,google_en_to_hi,alias,FALSE,80.95,Q937857,Q96,,81.08,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q315665,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,88.89,78.79,0
q487768,Q487768,अनातोली लार्किन,Anatoly Larkin,अनातोली इवानोविच लार्किन,Anatoly Ivanovich Larkin,hi,3,alias_observed,google_en_to_hi,alias,FALSE,80.85,Q16742096|Q169470,Q15180|Q159|Q30,,68.42,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q487768,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,84.62,74.29,0
q55744,Q55744,विजय तेंदुलकर,Vijay Tendulkar,विजय धोंडोपंत तेंडुलकर,Vijay Dhondopant Tendulkar,hi,3,alias_observed,google_en_to_hi,alias,FALSE,80.77,Q14467526|Q1930187|Q28389|Q333634|Q36180,Q129286|Q1775277|Q668,,68.75,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q55744,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,83.87,73.68,0
q159059,Q159059,ग्रेफ़ाइट,Grafite,एडिनाल्डो बतिस्ता लिबैनियो,Edinaldo Batista Libanio,hi,3,alias_observed,google_en_to_hi,alias,FALSE,97.78,Q937857,Q155,,18.75,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q159059,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,80,20.69,0
q1652493,Q1652493,सुषमा स्वराज,Sushma Swaraj,सुषमा शर्मा,Sushama Sharma,hi,3,alias_observed,google_en_to_hi,alias,FALSE,91.67,Q185351|Q40348|Q7330070|Q82955,Q668,,66.67,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q1652493,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,80,80,0
q3518308,Q3518308,मोर्ने मोर्केल,Morné Morkel,मॉर्ने मोर्केल,Morne Morkel,hi,3,alias_observed,manual,alias,FALSE,88,Q12299841,Q258,,84.62,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3518308,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,manual,label,80,90.91,0
q55745,Q55745,गोविंदराव टेम्बे,Govindrao Tembe,गोविंद सदाशिव टेम्बे,Govind Sadashiv Tembe,hi,3,alias_observed,google_en_to_hi,alias,FALSE,87.18,Q10800557|Q2516866|Q28389|Q33999|Q36180|Q36834,Q129286|Q1775277|Q668,,83.87,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q55745,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,80,72.73,0
q3534041,Q3534041,रसेल अर्नोल्ड,Russel Arnold,रसेल प्रेमकुमारन अर्नोल्ड,Russel Premakumaran Arnold,hi,3,alias_observed,google_en_to_hi,alias,FALSE,86.27,Q12299841,Q854,,61.11,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3534041,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,80,66.67,0
q179871,Q179871,ईसाकु सातो,Eisaku Satō,ईसाकु सातौ,Eisaku Satou,hi,3,alias_observed,google_en_to_hi,alias,FALSE,85.71,Q82955,Q17,,88.89,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q179871,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,80,85.71,0
q200812,Q200812,डिओडोरो दा फोंसेका,Deodoro da Fonseca,मैनुअल डेओडोरो दा फोंसेका,Manuel Deodoro da Fonseca,hi,3,alias_observed,google_en_to_hi,alias,FALSE,83.33,Q47064|Q82955,Q155,,87.18,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q200812,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,80,84.21,0
q34661,Q34661,गुस्ताव क्लिम्ट,Gustav Klimt,गुस्त. क्लिम्ट,Gust. Klimt,hi,3,alias_observed,manual,alias,FALSE,81.82,Q1028181|Q107212688|Q15296811|Q1925963|Q2079935|Q20857490|Q5322166,Q131964|Q40|Q533534,,85.71,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q34661,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,80,90,0
q3531214,Q3531214,रवि रामपॉल,Ravi Rampaul,रवीन्द्रनाथ रामपॉल,Ravindranath Rampaul,hi,3,alias_observed,google_en_to_hi,alias,FALSE,80.95,Q12299841,Q668,,72,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3531214,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,80,73.33,0
q133267,Q133267,लेव लैंडौ,Lev Landau,लेव डेविडोविच लैंडौ,Lev Davidovich Landau,hi,3,alias_observed,google_en_to_hi,alias,FALSE,80,Q15980158|Q1622272|Q169470|Q170790|Q19350898|Q205375,Q15180|Q206411|Q34266,,64.52,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q133267,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,84.21,64.29,0
q163225,Q163225,सोनिया गांधी,Soniya Gandhi,एंटोनिया एडविगे अल्बिना माइनो,Antonia Edvige Albina Maino,hi,3,alias_observed,google_en_to_hi,alias,FALSE,80,Q82955,Q38|Q668,,25.64,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q163225,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,alias,91.67,44.44,0
q188120,Q188120,योईचिरो नांबू,Yoichiro Nambu,योइचिरो नाम्बु,Yōichirō Nambu,hi,3,alias_observed,manual,alias,FALSE,80,Q121594|Q1650915|Q169470|Q19350898,Q17|Q30,,84.62,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q188120,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,manual,label,96,84.62,0
q26992,Q26992,स्टुअर्ट लॉ,Stuart Law,स्टुअर्ट ग्रांट लॉ,Stuart Grant Law,hi,3,alias_observed,manual,alias,FALSE,80,Q12299841,Q408,,80,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q26992,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,80,78.26,0
q3528636,Q3528636,नजीमुद्दीन,Nazimuddin,मोहम्मद नाज़िमुद्दीन अहमद,Mohammed Nazimuddin Ahmed,hi,3,alias_observed,google_en_to_hi,alias,FALSE,80,Q12299841,Q902,,64.52,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3528636,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,85.71,60.61,0
q42013,Q42013,अनवर सादात,Anwar Sadat,मुहम्मद अनवर अल-सआदत,Muhammad Anwar el-Sadat,hi,3,alias_observed,google_en_to_hi,alias,FALSE,80,Q1402561|Q189290|Q193391|Q30461|Q372436|Q42178|Q6051619|Q82955,Q124943|Q170468|Q3087763|Q370173|Q79,,59.26,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q42013,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,81.82,66.67,0
q60429,Q60429,चन्द्रशेखर वेंकट रमन,Chandrasekhara Venkata Raman,सर सीवी रमन,Sir CV Raman,hi,3,alias_observed,google_en_to_hi,alias,FALSE,80,Q15142825|Q1622272|Q169470,Q129286|Q1775277|Q668,,32,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q60429,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,88.46,44.44,0
q9570,Q9570,अमिताभ बच्चन,Amitabh Bachchan,बिग बी,Big B,hi,3,alias_observed,verified_hindi,alias,FALSE,80,Q10798782|Q10800557|Q177220|Q3282637|Q33999|Q36180,Q145|Q668,,25,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q9570,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,verified_hindi,,86.67,21.05,0
q128999,Q128999,जोस बस्टामांटे वाई रिवेरो,Jose Bustamante y Rivero,जोस लुइस बुस्टामांटे वाई रिवेरो,Jose Luis Bustamante y Rivero,hi,3,alias_observed,google_en_to_hi,alias,FALSE,80.77,Q1622272|Q16533|Q193391|Q40348|Q82955,Q419,,92.31,,,,,,,A and B may be only spelling variants rather than distinct aliases; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q128999,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,alias,79.07,91.3,0
q3529819,Q3529819,एलिजा ओटीनो असोयो,Elijah Otieno Asoyo,एलिजा ओटीनो,Elijah Otieno,hi,3,alias_observed,google_en_to_hi,label,FALSE,90.91,Q12299841,Q114,,48.28,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3529819,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,alias,78.95,82.76,0
q201866,Q201866,अलेक्जेंडर केर्जाकोव,Aleksandr Kerzhakov,अलेक्जेंडर अनातोलीयेविच केर्जाकोव,Aleksandr Anatolyevich Kerzhakov,hi,3,alias_observed,google_en_to_hi,alias,FALSE,80,Q628099|Q937857,Q159,,79.17,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q201866,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,78.95,75,0
q312722,Q312722,हेरोल्ड होल्ट,Harold Holt,हेरोल्ड एडवर्ड होल्ट,Harold Edward Holt,hi,3,alias_observed,google_en_to_hi,alias,FALSE,78.95,Q2285706|Q40348|Q82955,Q408,,80,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q312722,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,83.33,76.92,0
q234814,Q234814,खालिदा जिया,Khaleda Zia,बेगम खालिदा जिया,Begum Khaleda Zia,hi,3,alias_observed,google_en_to_hi,alias,FALSE,78.79,Q82955,Q129286|Q843|Q902,,83.33,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q234814,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,81.82,80,0
q3506475,Q3506475,राजनाथ,Rajnath,राजनाथ देव सिंह,Rajnath Dev Singh,hi,3,alias_observed,google_en_to_hi,alias,FALSE,78.79,Q169470|Q82955,Q668,,63.16,,,,,,,same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3506475,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,alias,87.5,63.64,0
